"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       398	     3,184	       978	     0,000	 65535,000	     6,154	     6,154
       399	     3,192	       978	     0,000	 65535,000	     6,154	     6,154
       400	     3,200	       994	     0,000	 65535,000	    22,154	    22,154
       401	     3,208	       994	     0,000	 65535,000	    22,154	    22,154
       402	     3,216	      1026	     0,000	 65535,000	    54,154	    54,154
       403	     3,224	       994	     0,000	 65535,000	    22,154	    22,154
       404	     3,232	       962	     0,000	 65535,000	    -9,846	    -9,846
       405	     3,240	       994	     0,000	 65535,000	    22,154	    22,154
       406	     3,248	       978	     0,000	 65535,000	     6,154	     6,154
       407	     3,256	      1026	     0,000	 65535,000	    54,154	    54,154
       408	     3,264	       994	     0,000	 65535,000	    22,154	    22,154
       409	     3,272	       994	     0,000	 65535,000	    22,154	    22,154
       410	     3,280	       994	     0,000	 65535,000	    22,154	    22,154
       411	     3,288	      1010	     0,000	 65535,000	    38,154	    38,154
       412	     3,296	      1058	     0,000	 65535,000	    86,154	    86,154
       413	     3,304	      1010	     0,000	 65535,000	    38,154	    38,154
       414	     3,312	       978	     0,000	 65535,000	     6,154	     6,154
       415	     3,320	       994	     0,000	 65535,000	    22,154	    22,154
       416	     3,328	      1010	     0,000	 65535,000	    38,154	    38,154
       417	     3,336	      1010	     0,000	 65535,000	    38,154	    38,154
       418	     3,344	      1010	     0,000	 65535,000	    38,154	    38,154
       419	     3,352	      1042	     0,000	 65535,000	    70,154	    70,154
       420	     3,360	      1074	     0,000	 65535,000	   102,154	   102,154
       421	     3,368	      1074	     0,000	 65535,000	   102,154	   102,154
       422	     3,376	      1026	     0,000	 65535,000	    54,154	    54,154
       423	     3,384	       978	     0,000	 65535,000	     6,154	     6,154
       424	     3,392	      1026	     0,000	 65535,000	    54,154	    54,154
       425	     3,400	       978	     0,000	 65535,000	     6,154	     6,154
       426	     3,408	      1042	     0,000	 65535,000	    70,154	    70,154
       427	     3,416	      1010	     0,000	 65535,000	    38,154	    38,154
       428	     3,424	      1010	     0,000	 65535,000	    38,154	    38,154
       429	     3,432	       994	     0,000	 65535,000	    22,154	    22,154
       430	     3,440	       994	     0,000	 65535,000	    22,154	    22,154
       431	     3,448	      1010	     0,000	 65535,000	    38,154	    38,154
       432	     3,456	      1058	     0,000	 65535,000	    86,154	    86,154
       433	     3,464	      1026	     0,000	 65535,000	    54,154	    54,154
       434	     3,472	      1042	     0,000	 65535,000	    70,154	    70,154
       435	     3,480	      1074	     0,000	 65535,000	   102,154	   102,154
       436	     3,488	      1074	     0,000	 65535,000	   102,154	   102,154
       437	     3,496	      1058	     0,000	 65535,000	    86,154	    86,154
       438	     3,504	      1058	     0,000	 65535,000	    86,154	    86,154
       439	     3,512	      1026	     0,000	 65535,000	    54,154	    54,154
       440	     3,520	      1010	     0,000	 65535,000	    38,154	    38,154
       441	     3,528	      1010	     0,000	 65535,000	    38,154	    38,154
       442	     3,536	      1058	     0,000	 65535,000	    86,154	    86,154
       443	     3,544	      1074	     0,000	 65535,000	   102,154	   102,154
       444	     3,552	      1090	     0,000	 65535,000	   118,154	   118,154
       445	     3,560	      1026	     0,000	 65535,000	    54,154	    54,154
       446	     3,568	      1074	     0,000	 65535,000	   102,154	   102,154
       447	     3,576	      1090	     0,000	 65535,000	   118,154	   118,154
       448	     3,584	      1042	     0,000	 65535,000	    70,154	    70,154
       449	     3,592	      1058	     0,000	 65535,000	    86,154	    86,154
       450	     3,600	      1058	     0,000	 65535,000	    86,154	    86,154
       451	     3,608	      1058	     0,000	 65535,000	    86,154	    86,154
       452	     3,616	      1074	     0,000	 65535,000	   102,154	   102,154
       453	     3,624	      1106	     0,000	 65535,000	   134,154	   134,154
       454	     3,632	      1138	     0,000	 65535,000	   166,154	   166,154
       455	     3,640	      1106	     0,000	 65535,000	   134,154	   134,154
       456	     3,648	      1122	     0,000	 65535,000	   150,154	   150,154
       457	     3,656	      1106	     0,000	 65535,000	   134,154	   134,154
       458	     3,664	      1122	     0,000	 65535,000	   150,154	   150,154
       459	     3,672	      1090	     0,000	 65535,000	   118,154	   118,154
       460	     3,680	      1122	     0,000	 65535,000	   150,154	   150,154
       461	     3,688	      1106	     0,000	 65535,000	   134,154	   134,154
       462	     3,696	      1106	     0,000	 65535,000	   134,154	   134,154
       463	     3,704	      1202	     0,000	 65535,000	   230,154	   230,154
       464	     3,712	      1154	     0,000	 65535,000	   182,154	   182,154
       465	     3,720	      1090	     0,000	 65535,000	   118,154	   118,154
       466	     3,728	      1186	     0,000	 65535,000	   214,154	   214,154
       467	     3,736	      1138	     0,000	 65535,000	   166,154	   166,154
       468	     3,744	      1138	     0,000	 65535,000	   166,154	   166,154
       469	     3,752	      1138	     0,000	 65535,000	   166,154	   166,154
       470	     3,760	      1170	     0,000	 65535,000	   198,154	   198,154
       471	     3,768	      1170	     0,000	 65535,000	   198,154	   198,154
       472	     3,776	      1186	     0,000	 65535,000	   214,154	   214,154
       473	     3,784	      1154	     0,000	 65535,000	   182,154	   182,154
       474	     3,792	      1202	     0,000	 65535,000	   230,154	   230,154
       475	     3,800	      1250	     0,000	 65535,000	   278,154	   278,154
       476	     3,808	      1202	     0,000	 65535,000	   230,154	   230,154
       477	     3,816	      1202	     0,000	 65535,000	   230,154	   230,154
       478	     3,824	      1218	     0,000	 65535,000	   246,154	   246,154
       479	     3,832	      1170	     0,000	 65535,000	   198,154	   198,154
       480	     3,840	      1266	     0,000	 65535,000	   294,154	   294,154
       481	     3,848	      1266	     0,000	 65535,000	   294,154	   294,154
       482	     3,856	      1330	     0,000	 65535,000	   358,154	   358,154
       483	     3,864	      1282	     0,000	 65535,000	   310,154	   310,154
       484	     3,872	      1314	     0,000	 65535,000	   342,154	   342,154
       485	     3,880	      1346	     0,000	 65535,000	   374,154	   374,154
       486	     3,888	      1282	     0,000	 65535,000	   310,154	   310,154
       487	     3,896	      1314	     0,000	 65535,000	   342,154	   342,154
       488	     3,904	      1266	     0,000	 65535,000	   294,154	   294,154
       489	     3,912	      1250	     0,000	 65535,000	   278,154	   278,154
       490	     3,920	      1234	     0,000	 65535,000	   262,154	   262,154
       491	     3,928	      1266	     0,000	 65535,000	   294,154	   294,154
       492	     3,936	      1218	     0,000	 65535,000	   246,154	   246,154
       493	     3,944	      1218	     0,000	 65535,000	   246,154	   246,154
       494	     3,952	      1234	     0,000	 65535,000	   262,154	   262,154
       495	     3,960	      1266	     0,000	 65535,000	   294,154	   294,154
       496	     3,968	      1314	     0,000	 65535,000	   342,154	   342,154
       497	     3,976	      1330	     0,000	 65535,000	   358,154	   358,154
       498	     3,984	      1378	     0,000	 65535,000	   406,154	   406,154
       499	     3,992	      1346	     0,000	 65535,000	   374,154	   374,154
       500	     4,000	      1394	     0,000	 65535,000	   422,154	   422,154
       501	     4,008	      1426	     0,000	 65535,000	   454,154	   454,154
       502	     4,016	      1490	     0,000	 65535,000	   518,154	   518,154
       503	     4,024	      1522	     0,000	 65535,000	   550,154	   550,154
       504	     4,032	      1586	     0,000	 65535,000	   614,154	   614,154
       505	     4,040	      1506	     0,000	 65535,000	   534,154	   534,154
       506	     4,048	      1442	     0,000	 65535,000	   470,154	   470,154
       507	     4,056	      1634	     0,000	 65535,000	   662,154	   662,154
       508	     4,064	      1570	     0,000	 65535,000	   598,154	   598,154
       509	     4,072	      1506	     0,000	 65535,000	   534,154	   534,154
       510	     4,080	      1602	     0,000	 65535,000	   630,154	   630,154
       511	     4,088	      1538	     0,000	 65535,000	   566,154	   566,154
       512	     4,096	      1586	     0,000	 65535,000	   614,154	   614,154
       513	     4,104	      1586	     0,000	 65535,000	   614,154	   614,154
       514	     4,112	      1586	     0,000	 65535,000	   614,154	   614,154
       515	     4,120	      1666	     0,000	 65535,000	   694,154	   694,154
       516	     4,128	      1682	     0,000	 65535,000	   710,154	   710,154
       517	     4,136	      1634	     0,000	 65535,000	   662,154	   662,154
       518	     4,144	      1650	     0,000	 65535,000	   678,154	   678,154
       519	     4,152	      1730	     0,000	 65535,000	   758,154	   758,154
       520	     4,160	      1682	     0,000	 65535,000	   710,154	   710,154
       521	     4,168	      1666	     0,000	 65535,000	   694,154	   694,154
       522	     4,176	      1634	     0,000	 65535,000	   662,154	   662,154
       523	     4,184	      1714	     0,000	 65535,000	   742,154	   742,154
       524	     4,192	      1778	     0,000	 65535,000	   806,154	   806,154
       525	     4,200	      1842	     0,000	 65535,000	   870,154	   870,154
       526	     4,208	      1826	     0,000	 65535,000	   854,154	   854,154
       527	     4,216	      1762	     0,000	 65535,000	   790,154	   790,154
       528	     4,224	      1874	     0,000	 65535,000	   902,154	   902,154
       529	     4,232	      1842	     0,000	 65535,000	   870,154	   870,154
       530	     4,240	      1938	     0,000	 65535,000	   966,154	   966,154
       531	     4,248	      1778	     0,000	 65535,000	   806,154	   806,154
       532	     4,256	      1922	     0,000	 65535,000	   950,154	   950,154
       533	     4,264	      1874	     0,000	 65535,000	   902,154	   902,154
       534	     4,272	      1842	     0,000	 65535,000	   870,154	   870,154
       535	     4,280	      1906	     0,000	 65535,000	   934,154	   934,154
       536	     4,288	      1970	     0,000	 65535,000	   998,154	   998,154
       537	     4,296	      1954	     0,000	 65535,000	   982,154	   982,154
       538	     4,304	      1922	     0,000	 65535,000	   950,154	   950,154
       539	     4,312	      2002	     0,000	 65535,000	  1030,154	  1030,154
       540	     4,320	      2098	     0,000	 65535,000	  1126,154	  1126,154
       541	     4,328	      2018	     0,000	 65535,000	  1046,154	  1046,154
       542	     4,336	      2098	     0,000	 65535,000	  1126,154	  1126,154
       543	     4,344	      2130	     0,000	 65535,000	  1158,154	  1158,154
       544	     4,352	      2194	     0,000	 65535,000	  1222,154	  1222,154
       545	     4,360	      2114	     0,000	 65535,000	  1142,154	  1142,154
       546	     4,368	      2178	     0,000	 65535,000	  1206,154	  1206,154
       547	     4,376	      2226	     0,000	 65535,000	  1254,154	  1254,154
       548	     4,384	      2338	     0,000	 65535,000	  1366,154	  1366,154
       549	     4,392	      2242	     0,000	 65535,000	  1270,154	  1270,154
       550	     4,400	      2226	     0,000	 65535,000	  1254,154	  1254,154
       551	     4,408	      2274	     0,000	 65535,000	  1302,154	  1302,154
       552	     4,416	      2338	     0,000	 65535,000	  1366,154	  1366,154
       553	     4,424	      2338	     0,000	 65535,000	  1366,154	  1366,154
       554	     4,432	      2418	     0,000	 65535,000	  1446,154	  1446,154
       555	     4,440	      2386	     0,000	 65535,000	  1414,154	  1414,154
       556	     4,448	      2386	     0,000	 65535,000	  1414,154	  1414,154
       557	     4,456	      2386	     0,000	 65535,000	  1414,154	  1414,154
       558	     4,464	      2386	     0,000	 65535,000	  1414,154	  1414,154
       559	     4,472	      2386	     0,000	 65535,000	  1414,154	  1414,154
       560	     4,480	      2450	     0,000	 65535,000	  1478,154	  1478,154
       561	     4,488	      2482	     0,000	 65535,000	  1510,154	  1510,154
       562	     4,496	      2562	     0,000	 65535,000	  1590,154	  1590,154
