"pixel no"	"mm" 	"pixel val" 	"dark frame"	"flat field"	"corrected"	"smoothed"
       405	     3,240	      1010	     0,000	 65535,000	    60,308	    60,308
       406	     3,248	      1026	     0,000	 65535,000	    76,308	    76,308
       407	     3,256	      1042	     0,000	 65535,000	    92,308	    92,308
       408	     3,264	      1074	     0,000	 65535,000	   124,308	   124,308
       409	     3,272	      1026	     0,000	 65535,000	    76,308	    76,308
       410	     3,280	      1010	     0,000	 65535,000	    60,308	    60,308
       411	     3,288	      1026	     0,000	 65535,000	    76,308	    76,308
       412	     3,296	       994	     0,000	 65535,000	    44,308	    44,308
       413	     3,304	       994	     0,000	 65535,000	    44,308	    44,308
       414	     3,312	       994	     0,000	 65535,000	    44,308	    44,308
       415	     3,320	       978	     0,000	 65535,000	    28,308	    28,308
       416	     3,328	      1058	     0,000	 65535,000	   108,308	   108,308
       417	     3,336	      1042	     0,000	 65535,000	    92,308	    92,308
       418	     3,344	      1058	     0,000	 65535,000	   108,308	   108,308
       419	     3,352	      1058	     0,000	 65535,000	   108,308	   108,308
       420	     3,360	      1042	     0,000	 65535,000	    92,308	    92,308
       421	     3,368	      1058	     0,000	 65535,000	   108,308	   108,308
       422	     3,376	       978	     0,000	 65535,000	    28,308	    28,308
       423	     3,384	      1074	     0,000	 65535,000	   124,308	   124,308
       424	     3,392	      1058	     0,000	 65535,000	   108,308	   108,308
       425	     3,400	      1058	     0,000	 65535,000	   108,308	   108,308
       426	     3,408	      1042	     0,000	 65535,000	    92,308	    92,308
       427	     3,416	      1058	     0,000	 65535,000	   108,308	   108,308
       428	     3,424	      1042	     0,000	 65535,000	    92,308	    92,308
       429	     3,432	      1058	     0,000	 65535,000	   108,308	   108,308
       430	     3,440	      1010	     0,000	 65535,000	    60,308	    60,308
       431	     3,448	      1042	     0,000	 65535,000	    92,308	    92,308
       432	     3,456	      1074	     0,000	 65535,000	   124,308	   124,308
       433	     3,464	      1090	     0,000	 65535,000	   140,308	   140,308
       434	     3,472	      1058	     0,000	 65535,000	   108,308	   108,308
       435	     3,480	      1042	     0,000	 65535,000	    92,308	    92,308
       436	     3,488	      1058	     0,000	 65535,000	   108,308	   108,308
       437	     3,496	      1026	     0,000	 65535,000	    76,308	    76,308
       438	     3,504	      1074	     0,000	 65535,000	   124,308	   124,308
       439	     3,512	      1122	     0,000	 65535,000	   172,308	   172,308
       440	     3,520	      1074	     0,000	 65535,000	   124,308	   124,308
       441	     3,528	      1090	     0,000	 65535,000	   140,308	   140,308
       442	     3,536	      1090	     0,000	 65535,000	   140,308	   140,308
       443	     3,544	      1106	     0,000	 65535,000	   156,308	   156,308
       444	     3,552	      1122	     0,000	 65535,000	   172,308	   172,308
       445	     3,560	      1090	     0,000	 65535,000	   140,308	   140,308
       446	     3,568	      1042	     0,000	 65535,000	    92,308	    92,308
       447	     3,576	      1106	     0,000	 65535,000	   156,308	   156,308
       448	     3,584	      1138	     0,000	 65535,000	   188,308	   188,308
       449	     3,592	      1122	     0,000	 65535,000	   172,308	   172,308
       450	     3,600	      1154	     0,000	 65535,000	   204,308	   204,308
       451	     3,608	      1218	     0,000	 65535,000	   268,308	   268,308
       452	     3,616	      1202	     0,000	 65535,000	   252,308	   252,308
       453	     3,624	      1202	     0,000	 65535,000	   252,308	   252,308
       454	     3,632	      1170	     0,000	 65535,000	   220,308	   220,308
       455	     3,640	      1154	     0,000	 65535,000	   204,308	   204,308
       456	     3,648	      1170	     0,000	 65535,000	   220,308	   220,308
       457	     3,656	      1154	     0,000	 65535,000	   204,308	   204,308
       458	     3,664	      1122	     0,000	 65535,000	   172,308	   172,308
       459	     3,672	      1170	     0,000	 65535,000	   220,308	   220,308
       460	     3,680	      1218	     0,000	 65535,000	   268,308	   268,308
       461	     3,688	      1186	     0,000	 65535,000	   236,308	   236,308
       462	     3,696	      1218	     0,000	 65535,000	   268,308	   268,308
       463	     3,704	      1234	     0,000	 65535,000	   284,308	   284,308
       464	     3,712	      1234	     0,000	 65535,000	   284,308	   284,308
       465	     3,720	      1202	     0,000	 65535,000	   252,308	   252,308
       466	     3,728	      1250	     0,000	 65535,000	   300,308	   300,308
       467	     3,736	      1250	     0,000	 65535,000	   300,308	   300,308
       468	     3,744	      1266	     0,000	 65535,000	   316,308	   316,308
       469	     3,752	      1266	     0,000	 65535,000	   316,308	   316,308
       470	     3,760	      1298	     0,000	 65535,000	   348,308	   348,308
       471	     3,768	      1282	     0,000	 65535,000	   332,308	   332,308
       472	     3,776	      1282	     0,000	 65535,000	   332,308	   332,308
       473	     3,784	      1282	     0,000	 65535,000	   332,308	   332,308
       474	     3,792	      1266	     0,000	 65535,000	   316,308	   316,308
       475	     3,800	      1282	     0,000	 65535,000	   332,308	   332,308
       476	     3,808	      1330	     0,000	 65535,000	   380,308	   380,308
       477	     3,816	      1362	     0,000	 65535,000	   412,308	   412,308
       478	     3,824	      1378	     0,000	 65535,000	   428,308	   428,308
       479	     3,832	      1330	     0,000	 65535,000	   380,308	   380,308
       480	     3,840	      1442	     0,000	 65535,000	   492,308	   492,308
       481	     3,848	      1426	     0,000	 65535,000	   476,308	   476,308
       482	     3,856	      1474	     0,000	 65535,000	   524,308	   524,308
       483	     3,864	      1474	     0,000	 65535,000	   524,308	   524,308
       484	     3,872	      1442	     0,000	 65535,000	   492,308	   492,308
       485	     3,880	      1410	     0,000	 65535,000	   460,308	   460,308
       486	     3,888	      1394	     0,000	 65535,000	   444,308	   444,308
       487	     3,896	      1426	     0,000	 65535,000	   476,308	   476,308
       488	     3,904	      1442	     0,000	 65535,000	   492,308	   492,308
       489	     3,912	      1346	     0,000	 65535,000	   396,308	   396,308
       490	     3,920	      1346	     0,000	 65535,000	   396,308	   396,308
       491	     3,928	      1330	     0,000	 65535,000	   380,308	   380,308
       492	     3,936	      1410	     0,000	 65535,000	   460,308	   460,308
       493	     3,944	      1394	     0,000	 65535,000	   444,308	   444,308
       494	     3,952	      1394	     0,000	 65535,000	   444,308	   444,308
       495	     3,960	      1378	     0,000	 65535,000	   428,308	   428,308
       496	     3,968	      1410	     0,000	 65535,000	   460,308	   460,308
       497	     3,976	      1458	     0,000	 65535,000	   508,308	   508,308
       498	     3,984	      1506	     0,000	 65535,000	   556,308	   556,308
       499	     3,992	      1554	     0,000	 65535,000	   604,308	   604,308
       500	     4,000	      1618	     0,000	 65535,000	   668,308	   668,308
       501	     4,008	      1698	     0,000	 65535,000	   748,308	   748,308
       502	     4,016	      1682	     0,000	 65535,000	   732,308	   732,308
       503	     4,024	      1746	     0,000	 65535,000	   796,308	   796,308
       504	     4,032	      1746	     0,000	 65535,000	   796,308	   796,308
       505	     4,040	      1730	     0,000	 65535,000	   780,308	   780,308
       506	     4,048	      1698	     0,000	 65535,000	   748,308	   748,308
       507	     4,056	      1730	     0,000	 65535,000	   780,308	   780,308
       508	     4,064	      1762	     0,000	 65535,000	   812,308	   812,308
       509	     4,072	      1778	     0,000	 65535,000	   828,308	   828,308
       510	     4,080	      1906	     0,000	 65535,000	   956,308	   956,308
       511	     4,088	      1858	     0,000	 65535,000	   908,308	   908,308
       512	     4,096	      1858	     0,000	 65535,000	   908,308	   908,308
       513	     4,104	      1842	     0,000	 65535,000	   892,308	   892,308
       514	     4,112	      1826	     0,000	 65535,000	   876,308	   876,308
       515	     4,120	      1922	     0,000	 65535,000	   972,308	   972,308
       516	     4,128	      1890	     0,000	 65535,000	   940,308	   940,308
       517	     4,136	      1938	     0,000	 65535,000	   988,308	   988,308
       518	     4,144	      1986	     0,000	 65535,000	  1036,308	  1036,308
       519	     4,152	      1986	     0,000	 65535,000	  1036,308	  1036,308
       520	     4,160	      2050	     0,000	 65535,000	  1100,308	  1100,308
       521	     4,168	      2050	     0,000	 65535,000	  1100,308	  1100,308
       522	     4,176	      2034	     0,000	 65535,000	  1084,308	  1084,308
       523	     4,184	      2066	     0,000	 65535,000	  1116,308	  1116,308
       524	     4,192	      2050	     0,000	 65535,000	  1100,308	  1100,308
       525	     4,200	      2034	     0,000	 65535,000	  1084,308	  1084,308
       526	     4,208	      2114	     0,000	 65535,000	  1164,308	  1164,308
       527	     4,216	      2082	     0,000	 65535,000	  1132,308	  1132,308
       528	     4,224	      2098	     0,000	 65535,000	  1148,308	  1148,308
       529	     4,232	      2162	     0,000	 65535,000	  1212,308	  1212,308
       530	     4,240	      2194	     0,000	 65535,000	  1244,308	  1244,308
       531	     4,248	      2210	     0,000	 65535,000	  1260,308	  1260,308
       532	     4,256	      2226	     0,000	 65535,000	  1276,308	  1276,308
       533	     4,264	      2194	     0,000	 65535,000	  1244,308	  1244,308
       534	     4,272	      2258	     0,000	 65535,000	  1308,308	  1308,308
       535	     4,280	      2098	     0,000	 65535,000	  1148,308	  1148,308
       536	     4,288	      2226	     0,000	 65535,000	  1276,308	  1276,308
       537	     4,296	      2242	     0,000	 65535,000	  1292,308	  1292,308
       538	     4,304	      2338	     0,000	 65535,000	  1388,308	  1388,308
       539	     4,312	      2306	     0,000	 65535,000	  1356,308	  1356,308
       540	     4,320	      2322	     0,000	 65535,000	  1372,308	  1372,308
       541	     4,328	      2322	     0,000	 65535,000	  1372,308	  1372,308
       542	     4,336	      2434	     0,000	 65535,000	  1484,308	  1484,308
       543	     4,344	      2466	     0,000	 65535,000	  1516,308	  1516,308
       544	     4,352	      2482	     0,000	 65535,000	  1532,308	  1532,308
       545	     4,360	      2418	     0,000	 65535,000	  1468,308	  1468,308
       546	     4,368	      2482	     0,000	 65535,000	  1532,308	  1532,308
       547	     4,376	      2578	     0,000	 65535,000	  1628,308	  1628,308
       548	     4,384	      2626	     0,000	 65535,000	  1676,308	  1676,308
       549	     4,392	      2578	     0,000	 65535,000	  1628,308	  1628,308
       550	     4,400	      2674	     0,000	 65535,000	  1724,308	  1724,308
       551	     4,408	      2722	     0,000	 65535,000	  1772,308	  1772,308
       552	     4,416	      2722	     0,000	 65535,000	  1772,308	  1772,308
       553	     4,424	      2674	     0,000	 65535,000	  1724,308	  1724,308
       554	     4,432	      2834	     0,000	 65535,000	  1884,308	  1884,308
       555	     4,440	      2818	     0,000	 65535,000	  1868,308	  1868,308
       556	     4,448	      2738	     0,000	 65535,000	  1788,308	  1788,308
       557	     4,456	      2738	     0,000	 65535,000	  1788,308	  1788,308
       558	     4,464	      2834	     0,000	 65535,000	  1884,308	  1884,308
       559	     4,472	      2818	     0,000	 65535,000	  1868,308	  1868,308
       560	     4,480	      2818	     0,000	 65535,000	  1868,308	  1868,308
       561	     4,488	      2834	     0,000	 65535,000	  1884,308	  1884,308
       562	     4,496	      2962	     0,000	 65535,000	  2012,308	  2012,308
